Symbol,Name,Sector,Industry
086060,진바이오텍,CS,"펩소이젠(식물성단백질),바이오스타치(가공전분),나투포멘(친환경생균제),락토케어(항생제대체형미생물제제)등"
036890,진성티이씨,INDUSTRIAL,트랙롤라. 플로팅 씰
003780,진양산업,MATERIALS,"합성수지,폴리우레탄스폰지 제조,도매,수출입"
007370,진양제약,HEALTH,"소부날, 옥티란"
010640,진양폴리,MATERIALS,"폴리우레탄,폴리우레탄스폰지 제조,판매"
100250,진양홀딩스,MATERIALS,"투자,경영컨설팅"
051630,진양화학,MATERIALS,"레쟈,바닥재 제조"
272450,진에어,INDUSTRIAL,"여객, 화물 등 항공운송"
011000,진원생명과학,HEALTH,"의류용심지(인터론),가공직물(패브론) 제조,도소매"
250030,진코스텍,MATERIALS,"마스크팩 ODM/OEM, 하이드로겔 마스크팩"
002780,진흥기업,INDUSTRIAL,"아파트건설,토목공사,건축공사,국내도급공사"
233990,질경이,MATERIALS,여성청결제 및 질염치료제 개발
085660,차바이오텍,MATERIALS,"세포치료제 개발, 제대혈 보관 등"
009310,참엔지니어링,INDUSTRIAL,FPD Laser Repair 장비 등 (FPD 장비의 개발과 제조 및 판매)
094850,참좋은여행,CD,여행업
004650,창해에탄올,CS,"주정(발효주정, 정제주정) 등"
311690,천랩,OTHER,"생명정보 플랫폼, 마이크로바이옴 분석 서비스"
278280,천보,MATERIALS,"디스플레이 소재, 반도체 공정 소재, 2차전지 소재, 의약품 소재, 정밀화학 소재"
000650,천일고속,OTHER,"고속버스운수(경부선,44개 노선),도로여객운수업,운수창고업,유류판매,부동산 임대"
140290,청광건설,INDUSTRIAL,"관도급, BTL, 자체사업"
096240,청담러닝,OTHER,청담어학원
013720,청보산업,INDUSTRIAL,엔진부품
066360,체리부로,CS,"육계, 사료"
033250,체시스,INDUSTRIAL,"자동차부품,뒷차축 제조"
047820,초록뱀,CD,방송프로그램 제작 및 공급
094360,칩스앤미디어,IT,비디오 IP
016920,카스,INDUSTRIAL,"전자저울,로드셀"
284620,카이노스메드,OTHER,기업인수합병
035720,카카오,IT,인터넷 서비스(인터넷 광고)
293490,카카오게임즈,IT,"모바일, PC게임 퍼블리싱"
042000,카페24,IT,"쇼핑몰솔루션, 광고솔루션, 호스팅솔루션"
006380,카프로,MATERIALS,"카프로락탐,유안비료 제조"
317530,캐리소프트,CD,"영상 콘텐츠(30.05%), 공연(29.76%), 키즈카페(17.38%), 커머스(12.77%), 라이선스 및 기타(10.04%)"
071850,캐스텍코리아,INDUSTRIAL,자동차용 터보차저 부품
180400,캔서롭,HEALTH,BAC DNA CHIP
050110,캠시스,IT,"IN-LINE SYSTEM,CSP HANDLER,TRIM/FORM SYSTEM"
109070,컨버즈,MATERIALS,"크라프트지,박엽지"
900310,컬러레이,FINANCIAL,화장품용 진주광택안료
078340,컴투스,IT,모바일게임
307930,컴퍼니케이,FINANCIAL,중소 벤처기업 투자
263700,케어랩스,IT,"헬스케어 미디어플랫폼, 헬스케어 디지털마케팅, 헬스케어 솔루션"
327970,케어룸의료산업,HEALTH,"의료용침대, 모션베드, 기타 의료기기 등"
214370,케어젠,MATERIALS,"성장인자, 바이오미메틱펩타이드 기반 안면, 두피, 바디 코스메슈티컬 제품"
221980,케이디켐,MATERIALS,PVC 안정제
043290,케이맥,INDUSTRIAL,"FPD, 반도체 공정용 검사장비 및 바이오/의료진단기기, Lab용 분석기기"
317030,케이비17호스팩,FINANCIAL,금융사업지원서비스
001620,케이비아이동국실업,INDUSTRIAL,"자동차부품(에어닥트,글로벌박스,노즐,어셈블리류,핸들류) 제조,판매/공장 임대"
323940,케이비제18호스팩,FINANCIAL,금융지원서비스
330990,케이비제19호스팩,FINANCIAL,금융지원서비스
342550,케이비제20호스팩,FINANCIAL,금융지원서비스
192250,케이사인,IT,
029460,케이씨,INDUSTRIAL,가스/Chemical 공급 장치 등 제조 및 판매
344820,케이씨씨글라스,INDUSTRIAL,판유리 등
115500,케이씨에스,IT,컴퓨터시스템 통합 구축 및 철도 도로 교통인프라
281820,케이씨텍,INDUSTRIAL,"반도체, 디스플레이 제조 장비"
089150,케이씨티,IT,"금융단말시스템,복표발매기,마권발매기"
025880,케이씨피드,CS,사료
093320,케이아이엔엑스,IT,인터넷연동서비스 등
073010,케이에스피,INDUSTRIAL,"선박용엔진밸브,형단조품"
105330,케이엔더블유,IT,"Blanket, DOF, 보호필름"
272110,케이엔제이,INDUSTRIAL,"Edge Grinder, CVD-SiC Ring"
039420,케이엘넷,COMMUNICATION,EC/EDI
083550,케이엠,CD,클린룸용Wiper
032500,케이엠더블유,COMMUNICATION,RF 부품 및 중계기
225430,케이엠제약,MATERIALS,금융지원 서비스
145270,케이탑리츠,REAL_ESTATE,부동산 임대
064820,케이프,INDUSTRIAL,선박엔진용실린더라이너
347140,케이프이에스제4호,FINANCIAL,기타금융지원서비스업
256940,케이피에스,INDUSTRIAL,OLED 마스크 인장기
024880,케이피에프,INDUSTRIAL,볼트류
042040,케이피엠테크,MATERIALS,"표면처리약품, 전자동 도금설비"
054410,케이피티유,INDUSTRIAL,"Vacuum Treatment, Plasma Surface Treatment"
274090,켄코아에어로스페이스,OTHER,항공가공품 및 조립품
217600,켐온,OTHER,비임상연구시험대행
089010,켐트로닉스,MATERIALS,"Touch IC 및 PBA, TG, EMC"
220260,켐트로스,MATERIALS,기타 화학제품 제조업
052400,코나아이,IT,"전자화폐, 단말기, 수집/정산시스템"
033110,코너스톤네트웍스,CD,전자계측기
094860,코닉글로리,IT,네트워크장비공급및인터넷트래픽솔루션
046070,코다코,INDUSTRIAL,"Oil Pump, Throttle Body"
047770,코데즈컴바인,OTHER,패션의류
078940,코드네이처,INDUSTRIAL,전기공사업
080530,코디,MATERIALS,"LCD 검사부품(프로브유니트), LED 검사부품(프로브카드)"
224060,코디엠,INDUSTRIAL,"반도체 및 평판디스플레이 제조용 장비(IRIS, LOZIX, HP/CP)"
357120,코람코에너지리츠,REAL_ESTATE,부동산 투자 및 관리
078650,코렌,IT,카메라폰용 렌즈
104540,코렌텍,HEALTH,"인공고관절, 인공슬관절 등"
027050,코리아나,MATERIALS,화장품
290510,코리아센터,IT,이커머스토탈솔루션
007810,코리아써키트,IT,"인쇄회로기판,Module 제조/부동산(건물) 임대"
190650,코리아에셋투자증권,FINANCIAL,"IB금융자문, 채권인수 및 매매, 투자중개, 펀드운용 등"
101670,코리아에스이,INDUSTRIAL,"영구앵커,교량용케이블,타이케이블"
123410,코리아에프티,INDUSTRIAL,"캐니스터,플라스틱필러넥,의장부품"
003690,코리안리,FINANCIAL,금융보험/부동산 임대
036690,코맥스,COMMUNICATION,"홈네트워크시스템,CCTV 방송설비"
049430,코메론,INDUSTRIAL,"줄자, 냉간압연"
183300,코미코,INDUSTRIAL,반도체 부품 세정 및 코팅
041960,코미팜,HEALTH,동물약품
089890,코세스,INDUSTRIAL,반도체SolderBall부착장비등
009730,코센,MATERIALS,"스테인리스파이프, 선박용배관제작"
189350,코셋,COMMUNICATION,광통신용 증폭기
082660,코스나인,COMMUNICATION,화장품
192820,코스맥스,MATERIALS,화장품
044820,코스맥스비티아이,FINANCIAL,"화장품,의약부외품 제조,도매"
222040,코스맥스엔비티,CS,건강기능식품
241710,코스메카코리아,MATERIALS,"화장품 OEM, ODM"
005070,코스모신소재,MATERIALS,"이차전지양극활물질,기능성필름"
005420,코스모화학,MATERIALS,"이산화티타늄 및 부산물, 황산코발트 및 부산물"
069110,코스온,MATERIALS,화장품
071950,코아스,CD,"사무용가구,금속가구 도매,제조"
166480,코아스템,HEALTH,줄기세포 치료제
045970,코아시아,IT,LED패키지
029960,코엔텍,UTILITY,산업폐기물 소각/매립처리
002020,코오롱,FINANCIAL,지주회사
003070,코오롱글로벌,INDUSTRIAL,"토목공사,일반건설,주택건설,해외건설,소각로설비공사/환경플랜트,폐처리기 제조"
144620,코오롱머티리얼,MATERIALS,"합성섬유 제조/직물 도매,무역"
102940,코오롱생명과학,MATERIALS,"항균제, 수처리제, 원료의약 등"
120110,코오롱인더,MATERIALS,"산업자재, 화학, 필름"
950160,코오롱티슈진,MATERIALS,골관절염 치료제
138490,코오롱플라스틱,MATERIALS,엔지니어링플라스틱
021240,코웨이,OTHER,"렌탈 서비스(정수기,비데, 필터교환 등), 가정용기기 도매,판매,제조,폐기물처리설비,수출(정수기,청정기)"
033290,코웰패션,CD,"콘덴서,저항기"
056360,코위버,COMMUNICATION,"가입가계 가입자계 광단국장치,SONs-51,OMS-155M,OCSU,E2 가입자 전송장비,SDS-2500 등"
282880,코윈테크,INDUSTRIAL,"공정 자동화 설비 (2차전지, 석유화학, 반도체 및 디스플레이)"
121850,코이즈,MATERIALS,"보호필름, 도광판, 백코팅"
015710,코콤,COMMUNICATION,비디오도어폰
052330,코텍,IT,"Touch Screen Monitor, 산업용 CRT Monitor"
322780,코퍼스코리아,CD,기타 금융서비스
126600,코프라,MATERIALS,엔지니어링 플라스틱 칩
200130,콜마비앤에이치,MATERIALS,건강기능식품
031820,콤텍시스템,IT,"시스템(네트웍) 구축/데이터통신장비(모뎀,먹스),종합네트워크시스템 제조,설치,유지보수"
192400,쿠쿠홀딩스,FINANCIAL,주방용 전기기기 제조업
284740,쿠쿠홈시스,REAL_ESTATE,"정수기, 공기청정기 등"
317690,퀀타매트릭스,HEALTH,신속항균제검사 장비 및 키트
060280,큐렉소,CD,"만화단행본, 정기간행물"
015590,큐로,INDUSTRIAL,"열교환기,압력용기,저장탱크,산업용보일러 제조"
040350,큐로컴,IT,"시스템통합, 지능형교통시스템"
051780,큐로홀딩스,CD,"DTIS, Probe Card, H.F PCB"
115180,큐리언트,OTHER,저분자 혁신신약
043090,큐브앤컴퍼니,OTHER,"바이오리엑터(Bioreactor, 생물반응기)"
182360,큐브엔터,CD,"음반음원, 콘서트, 아티스트매니지먼트"
066310,큐에스아이,IT,레이저다이오드(LaserDiode)
136660,큐엠씨,INDUSTRIAL,"반도체, LED, FPD 제조 및 검사 장비"
016600,큐캐피탈,FINANCIAL,벤처투자
264900,크라운제과,CS,"비스킷, 스낵, 당과"
005740,크라운해태홀딩스,FINANCIAL,"비스켓,쵸코렛,사탕,웨이퍼 제조,도매"
215570,크로넥스,OTHER,CRO 및 생물종(미니피그)
043590,크로바하이텍,IT,"트랜스포머, 코일"
114120,크루셜텍,IT,"옵티컬트랙패드, LED플래시모듈, PL Lens"
110790,크리스에프앤씨,OTHER,골프웨어
900250,크리스탈신소재,FINANCIAL,"합성운모 플레이크, 파우더, 테이프"
083790,크리스탈지노믹스,OTHER,신개념항생제(전임상)
045520,크린앤사이언스,INDUSTRIAL,자동차용 여과지
214150,클래시스,HEALTH,미용의료기기
352770,클리노믹스,HEALTH,"Geno Series, CD-PRIME, Cancer Prime"
237880,클리오,MATERIALS,"색조화장품, 기초화장품"
139670,키네마스터,IT,"NexMFW, NexPlayer EMB"
020120,키다리스튜디오,IT,"만화, 소설 등 콘텐츠 제작 및 유통, 판매, 컴퓨터 프로그래밍, 시스템 통합 및 관리업"
311270,키움제5호스팩,FINANCIAL,기업인수합병
039490,키움증권,FINANCIAL,"유가증권의 매매, 위탁, 인수, 주선"
012170,키위미디어그룹,CD,석탄(점결탄) 판매
054780,키이스트,CD,멀티미디어 SI
219130,타이거일렉,IT,인쇄회로기판 제조업
180060,탑선,INDUSTRIAL,태양광 모듈
065130,탑엔지니어링,INDUSTRIAL,LCD Cell Line 자동화 장치
014580,태경비케이,MATERIALS,"생석회,소석회,석회비료 제조,판매/비금속광물 광업/산업폐기물 재생처리/휴게소 운영"
015890,태경산업,MATERIALS,"제강용 정련제(프락스),카바이드,중질탈산칼슘 제조,판매/고속도로휴게소 운영"
006890,태경케미컬,MATERIALS,"드라이아이스,액체탄산,고체탄산 제조"
023160,태광,MATERIALS,"각종 배관자재, 관이음쇠류 제조 및 판매,발전기부품 및 판매업,반도체장비 제조업 및 무역도매"
003240,태광산업,MATERIALS,"석유화학제품(PTA,AN),화섬사,직물 등"
011280,태림포장,MATERIALS,"골판지,골판지상자,수출용박스 제조,도매/인쇄"
053620,태양,INDUSTRIAL,"휴대용 부탄가스, 외주수탁품"
004100,태양금속,INDUSTRIAL,"자동차용 강력볼트,너트,전기전자제품용 나사,자전거부품,전해동박,도금도장설비 제조"
116100,태양기계,INDUSTRIAL,엔진부품
009410,태영건설,INDUSTRIAL,"종합건설업(토목공사,도로공사,건축공사,관급공사,환경공사,상하수도공사,하수종말처리공사)/부동산 임대,매매"
044490,태웅,INDUSTRIAL,자유형단조품
124560,태웅로직스,OTHER,"3자물류주선 (복합운송, 프로젝트운송, CIS운송 등)"
001420,태원물산,INDUSTRIAL,"자동차부품,워터펌프,인산정제석고,건축자재(불연내장재), 제조,수출입"
007980,태평양물산,OTHER,"봉제의류(자켓,파카,코트),침구 제조,우모가공,생활용품 도소매,무역"
191420,테고사이언스,MATERIALS,피부세포치료제
073640,테라사이언스,INDUSTRIAL,유압용 관이음쇠
182690,테라셈,IT,이미지센서 패키징
066700,테라젠이텍스,HEALTH,"Loading/Unloading System, PCB Bonding System"
095610,테스,INDUSTRIAL,반도체장비(화학증착장비)
131970,테스나,OTHER,반도체 테스트
055490,테이팩스,MATERIALS,"OCA, 2차전지용 테이프, 산업용 랩 등"
308700,테크엔,INDUSTRIAL,LED조명장치
089030,테크윙,INDUSTRIAL,"반도체테스트핸들러,C.O.K(Change Over Kit)"
258050,테크트랜스,INDUSTRIAL,비철금속표면처리장비 및 솔루션
054450,텔레칩스,IT,"디지털미디어프로세서,발신자정보표시칩"
091440,텔레필드,COMMUNICATION,광전송장비
078000,텔코웨어,IT,"소프트웨어(핵심망솔루션,무선데이터솔루션,요소기술) 개발,유지보수,무역"
200230,텔콘RF제약,COMMUNICATION,"RF 통신부품(케이블 어셈블리, 커넥터 등)"
214420,토니모리,MATERIALS,"스킨케어 베이직, 포인트 메이크업, 스킨케어 스페셜, 베이스 메이크업 등"
215480,토박스코리아,CD,미니멜리사 등
051360,토비스,IT,Gaming모니터
045340,토탈소프트,IT,해운물류소프트웨어 (CATOS 등)
108230,톱텍,INDUSTRIAL,평판디스플레이 제조용 자동화설비
079970,투비소프트,IT,"MiPlatform, X Platform"
199800,툴젠,OTHER,"유전자가위 (유전체 교정 도구) 및 이를 이용한 유전자세포치료제, 고부가가치 가축, 농작물 개발"
105550,트루윈,IT,"자동차용 센서(APS, TPS, IAPS, SLS)"
026150,특수건설,INDUSTRIAL,보링
322180,티라유텍,IT,스마트팩토리 솔루션
117730,티로보틱스,INDUSTRIAL,"중대형 시스템, 중대형 로봇"
033830,티비씨,COMMUNICATION,"텔레비젼 방송,문화서비스,광고/출판,음반 제작,도매"
057680,티사이언티픽,IT,"모바일방송, 모바일컨텐츠"
064760,티씨케이,MATERIALS,반도체 제조공정용 고순도 흑연제품
246710,티앤알바이오팹,MATERIALS,"생분해성 의료기기, 3D 바이오프린팅 시스템, 바이오잉크, 3D 오가노이드, 3D 세포치료제"
340570,티앤엘,HEALTH,"창상치료재, 정형외과용 고정재"
277880,티에스아이,INDUSTRIAL,"2차전지 장비(믹싱시스템, 믹싱제작품, 믹싱 공사, 코터건조시스템)"
131290,티에스이,INDUSTRIAL,"Probe Card, Test Interface Board, LED Test Equipment"
019180,티에이치엔,INDUSTRIAL,"자동차부품(전기배선장치류) 제조,도매"
356860,티엘비,IT,SSD Module / DRAM Module PCB
062860,티엘아이,IT,LCDTV및모니터용TimingController
363280,티와이홀딩스,FINANCIAL,지주사업
321550,티움바이오,OTHER,"특발성폐섬유증 치료제, 면역항암제, 자궁내막증치료제, 혈우병치료제"
091810,티웨이항공,INDUSTRIAL,저가 항공운송
004870,티웨이홀딩스,MATERIALS,"레미콘,콘크리트파일,완구 제조/미니어쳐테마파크 운영"
191600,티케이씨,IT,
104480,티케이케미칼,MATERIALS,"수지, 폴리에스터, 스판덱스"
309900,티티씨디펜스,OTHER,"Anti-Drone, UGV, 방폭블록, 방검조끼 등"
081150,티플랙스,INDUSTRIAL,"스텐레스봉,판(열간제품) 제조,도매"
130740,티피씨글로벌,INDUSTRIAL,"정밀인발강관, 정밀강관, Water pipe, Filler Neck 등"
217880,틸론,IT,"Cloud Solution (D,A,E,Rstation)"
084730,팅크웨어,COMMUNICATION,"내비게이션,블랙박스,태블릿 및 위치정보서비스"
046210,파나진,HEALTH,의료용품및 기타 의약관련 제품 제조업
034230,파라다이스,CD,카지노
033540,파라텍,INDUSTRIAL,소방기기
043200,파루,INDUSTRIAL,"온습도 조절기(에어쿨), 무인방제기(야호)"
217950,파마리서치바이오,HEALTH,"메디컬 에스테틱, 생물학적 제재"
214450,파마리서치프로덕트,OTHER,재생의약품
208340,파멥신,HEALTH,항체치료제
005690,파미셀,MATERIALS,"줄기세포치료제,화장품"
177830,파버나인,IT,"알루미늄 소재 TV 외관재(프레임, 스탠드)"
037070,파세코,CD,"석유스토브, 식기건조기,식기세척기"
150900,파수,IT,기업용 문서보안 솔루션
037030,파워넷,INDUSTRIAL,전력변환장치
047310,파워로직스,INDUSTRIAL,휴대폰 배터리 등 2차전지용 보호회로
266870,파워풀엑스,OTHER,플렉스파워 리커버리크림
170790,파이오링크,COMMUNICATION,"ADC(서버부하 분산장치), 보안스위치, 웹방화벽"
049120,파인디앤씨,IT,Lamp Reflector
038950,파인디지털,COMMUNICATION,"원격 RF 감시장치, 디지털 광 중계기, 노드분배기"
278990,파인이엠텍,INDUSTRIAL,"태양광ESS,휴대폰 액세서리"
106240,파인테크닉스,COMMUNICATION,"휴대폰부품, 소형LCD부품, LED조명기기"
131760,파인텍,INDUSTRIAL,OLED 제조장비
065690,파커스,IT,"프린터 부품, LED 조명기기,및 헬스케어 제품 제조업체"
140860,파크시스템스,INDUSTRIAL,연구용 및 산업용 원자현미경
091700,파트론,IT,이동통신안테나및유전체필터류등
038160,팍스넷,COMMUNICATION,"금융솔루션, 증권정보, 광고"
202960,판도라티비,IT,"판도라TV, KM 플레이어"
032800,판타지오,CD,교육서비스
318010,팜스빌,CS,다이어트 제품 및 건강기능 관련 제품
036580,팜스코,CS,"배합사료 제조,도매"
027710,팜스토리,CS,사료
225590,패션플랫폼,OTHER,여성복
054300,팬스타엔터프라이즈,INDUSTRIAL,자동차 정비용 리프트
068050,팬엔터테인먼트,CD,"방송영상물,음반"
028670,팬오션,INDUSTRIAL,"해상화물운송(외항,운수보관)"
222110,팬젠,HEALTH,"바이오시밀러 의약품 개발, 바이오의약품 개발 기술이전 서비스 등"
010820,퍼스텍,INDUSTRIAL,"방위산업제품,프린터,불소화합물,자동차용 매트 제조/얼굴인식시스템 개발"
016800,퍼시스,CD,"사무용 가구,의자,책상,캐비넷 제조"
263750,펄어비스,IT,온라인 게임 개발 서비스(검은사막)
251970,펌텍코리아,MATERIALS,화장품 용기
001020,페이퍼코리아,MATERIALS,"제지(신문용지,중질지),합판 제조,건설,석유류 판매"
327610,펨토바이오메드,OTHER,CellShot 플랫폼 / CellShot 기반 항암백신치료 제품군 / CellShot 기반 자가면역질환치료 제품군 / CellShot 기반 바이오의약품 생산세포주 제품군
087010,펩트론,MATERIALS,약효지속성 의약품 및 펩타이드 소재
090080,평화산업,INDUSTRIAL,"자동차부품(방진고무,방류고무(COVER류,CUP류),호스류),장비시설용 부품 제조,판매"
043370,평화정공,INDUSTRIAL,"자동차용 도어랫치, 도어힌지"
010770,평화홀딩스,INDUSTRIAL,지주회사
119500,포메탈,INDUSTRIAL,"자동차,풍력,방위산업,산업기계,농기계등의 단조부품"
016670,포비스티앤씨,OTHER,"h/w,s/w개발"
056730,포스링크,OTHER,"석탄도매,통신공사외"
022100,포스코 ICT,INDUSTRIAL,"SI(System Integration), DVR(Digital Video Recorder)"
058430,포스코강판,MATERIALS,"용융아연도금강판,용융알루미늄도금강판,칼라도장강판,냉연강판 가공,제조,도매"
009520,포스코엠텍,MATERIALS,철강포장용역 및 Al탈산제 생산
047050,포스코인터내셔널,OTHER,"무역(철강,화학,자동차부품),수출주선,대행,알선,가공원단,폴리우레탄,자동차시트 제조"
003670,포스코케미칼,MATERIALS,"내화물, 생석회, 음극재 및 양극재"
189690,포시에스,IT,기업용 리포팅 소프트웨어 솔루션(OZ-Report 등)
318020,포인트모바일,IT,산업용 PDA
256630,포인트엔지니어링,INDUSTRIAL,디스플레이 및 반도체 장비 부품
141020,포티스,CD,셋톱박스
354230,폭스소프트,IT,"교육 정보화 사업(SI), Apple IT제품 유통(교육용)"
007630,폴루스바이오팜,OTHER,"정밀전자계측기,이동통신장비,무선호출기,파형관측기,인공위성수신기 제조"
290720,푸드나무,CD,
005670,푸드웰,CS,"깐밤, 통조림류, 딸기시럽류, 음료제품 등"
094940,푸른기술,IT,"금융자동화기기모듈,역무자동화기기모듈,특수단말시스템"
007330,푸른저축은행,FINANCIAL,대출이자
017810,풀무원,CS,"두부류,생면류,나물류,냉동류,조미류,김치류,묵류,녹즙,과채음료,건강보조식품 판매,제조,생식품 수출"
093380,풍강,INDUSTRIAL,자동차용너트류
023900,풍국주정,CS,발효주정
103140,풍산,MATERIALS,
005810,풍산홀딩스,FINANCIAL,"동판제,대,관,봉,선,소전,동파이프 제조,도매,무역"
195440,퓨전,IT,가상화솔루션 등
214270,퓨쳐스트림네트웍스,IT,카울리
220100,퓨쳐켐,HEALTH,"PET 방사성의약품, 자동합성장치, 합성시약 및 전구체"
035200,프럼파스트,MATERIALS,주택건설용 플라스틱 배관
203690,프로스테믹스,MATERIALS,화장품
303360,프로테옴텍,HEALTH,"알러지진단키트, 임신진단테스트기, 면역진단키트"
053610,프로텍,INDUSTRIAL,"Dispenser, Tray Feeder, 공압실린더"
335810,프리시젼바이오,HEALTH,체외진단 기기 및 시약
053160,프리엠스,INDUSTRIAL,"건설기계용 전장, 네트워크 상품"
075130,플랜티넷,IT,유해사이트차단서비스
222670,플럼라인생명과학,OTHER,"강아지암치료제,돼지DNA테라피"
237820,플레이디,COMMUNICATION,온라인 광고 대행
023770,플레이위드,IT,게임소프트웨어
300080,플리토,IT,언어 데이터 구축 및 판매
150440,피노텍,IT,"인터넷전자등기시스템, 비대면금융거래플랫폼, 로보카운슬링 솔루션, 비대면실명확인 솔루션, 대출간편이동서비스(싸니자로)"
032580,피델릭스,IT,PSRAM 및 LPSDRAM
051380,피씨디렉트,INDUSTRIAL,"스토리지(HDD), 프로세서(CPU), Memory, Monitor등"
241820,피씨엘,HEALTH,"다중 체외진단 제품, 플랫폼서비스"
237750,피앤씨테크,INDUSTRIAL,배전자동화단말장치
131390,피앤이솔루션,INDUSTRIAL,"2차전지 공정용 장비, 산업용 정류기"
024850,피에스엠씨,IT,리드프레임
319660,피에스케이,INDUSTRIAL,"드라이 스트립, 드라이 클리닝"
031980,피에스케이홀딩스,INDUSTRIAL,감광액제거기
002230,피에스텍,INDUSTRIAL,자동차부품
242350,피엔아이컴퍼니,CD,"3D 애니메이션, 3D VR 시뮬레이터 및 콘텐츠"
239890,피엔에이치테크,MATERIALS,"OLED완성체, OLED중간체, Pd촉매"
347740,피엔케이피부임상연구센타,OTHER,피부인체적용시험
137400,피엔티,INDUSTRIAL,2차전지 및 전자소재용 Roll-to-Roll 장비
128660,피제이메탈,MATERIALS,"탈산제, 조재제"
006140,피제이전자,HEALTH,EMS Business(의료용기기제조외)
304840,피플바이오,HEALTH,올리고머화 베타-아밀로이드 검사제품(알츠하이머병 진단)
062970,피피아이,COMMUNICATION,"데이터센터용 AWG, 통신용 AWG, 스플리터, 계측기 등"
087600,픽셀플러스,IT,CMOS 이미지센서 및 칩셋
057880,필로시스헬스케어,CD,셋톱박스(디지털위성방송수신기)
033180,필룩스,IT,"전자부품(페라이트코아,트랜스포머,데코램프) 제조/온라인정보 제공/부동산 임대"
161580,필옵틱스,INDUSTRIAL,레이저응용장비 및 노광기
347770,핌스,IT,OLED Metal Mask
332710,하나금융14호스팩,FINANCIAL,기업인수합병
341160,하나금융15호스팩,FINANCIAL,기업인수합병
343510,하나금융16호스팩,FINANCIAL,기업인수합병
086790,하나금융지주,FINANCIAL,기타 금융
299030,하나기술,INDUSTRIAL,"이차전지 제조장비(조립공정장비 83.07%, PACK공정 장비 12.92% 등)"
067310,하나마이크론,IT,"반도체패키징,USB플래쉬드라이브"
307160,하나머스트제6호스팩,FINANCIAL,기업인수합병
166090,하나머티리얼즈,IT,"실리콘부품, 세라믹부품, 특수가스"
293480,하나제약,HEALTH,완제의약품
039130,하나투어,CD,"일반여행알선,컴퓨터프로그램 개발,보급,통신판매"
136480,하림,CS,"육계, 육계가공식품"
003380,하림지주,FINANCIAL,지주사업
172580,하이골드12호,INDUSTRIAL,
153360,하이골드3호,INDUSTRIAL,
149980,하이로닉,HEALTH,피부미용 의료기기
013030,하이록코리아,MATERIALS,관이음쇠
126700,하이비젼시스템,IT,카메라모듈 제조검사용 장비
106080,하이소닉,IT,휴대폰 카메라용 Auto Focus Actuator
071090,하이스틸,MATERIALS,"강관 제조,도매"
340120,하이제5호스팩,FINANCIAL,기업인수합병
221840,하이즈항공,OTHER,B787 날개구조물 등
106190,하이텍팜,OTHER,주사제용 무균 원료의약품(Sterile Imipenem 외)
019490,하이트론,IT,"영상음향기기(보안시스템,CCTV용 모니터,CRT,화상회의시스템),정보통신기기 제조"
000080,하이트진로,CS,소주
000140,하이트진로홀딩스,FINANCIAL,지주회사
066130,하츠,CD,"레인지후드, 빌트인 기기 등"
152550,한국ANKOR유전,FINANCIAL,
004590,한국가구,OTHER,소파
036460,한국가스공사,UTILITY,"액화천연가스 공급,제조,도매,개발"
039340,한국경제TV,COMMUNICATION,"광고수입, 협찬수입"
005430,한국공항,OTHER,"항공기 지상조업,항공화물 상하역,장비대여,항공용역사업,항공기급유,항공화물 취급,보관,부정기헬기운송,여행알선,광업,먹는샘물 제조,농축산업"
071050,한국금융지주,FINANCIAL,금융지주회사
034950,한국기업평가,OTHER,"신용평가, 컨설팅, 위험관리솔루션"
010040,한국내화,MATERIALS,"내화벽돌,내화몰탈,축로등 제조,판매"
025540,한국단자,INDUSTRIAL,"전기변환장치(광커넥터,통신용콘넥터,정밀압착단자설계) 제조,무역(수출)"
222980,한국맥널티,CS,커피 및 의약품
331660,한국미라클피플사,MATERIALS,"은나노스텝, 닥터오렌지 등"
318000,한국바이오젠,MATERIALS,"실리콘 소재(실란 모노머, 실리콘 레진&폴리머, 실리콘 융합소재)"
256840,한국비엔씨,MATERIALS,필러 등 생체재료의료물질 개발
004090,한국석유,MATERIALS,"석유류제품(솔벤트,부로운아스팔트,방수시트몰터프라스,메타놀,빙초산) 제조,도소매/부동산 임대"
025550,한국선재,MATERIALS,철강선재류
002200,한국수출포장,MATERIALS,"골판지상자,골판지원지 제조,판매"
002960,한국쉘석유,ENERGY,"윤활유,그리스 제조,도매"
023890,한국아트라스비엑스,IT,축전지
017890,한국알콜,MATERIALS,주정
080720,한국유니온제약,HEALTH,"항생제, 순환기계, 근골격계, 소화기계류 완제의약품"
123890,한국자산신탁,FINANCIAL,"부동산 신탁 서비스, REITs"
015760,한국전력,UTILITY,"전력자원개발,발전,송전,전력용기자재확보"
063570,한국전자금융,FINANCIAL,"ATM관리사업,CD-VAN사업"
041460,한국전자인증,IT,"개인용이메일 보안,인증업무,전자상거래관련 인증서비스/기업용 인증솔루션 제공"
006200,한국전자홀딩스,FINANCIAL,"시장조사,경영컨설팅"
101680,한국정밀기계,INDUSTRIAL,"금속절삭가공기계(수치제어식 수평보링머신,오면가공기,수직선반,플로우보링머신),산업기계(전용기,공작기계부품) 제조,판매"
039740,한국정보공학,OTHER,"그룹웨어, 자료관리시스템"
053300,한국정보인증,IT,"공인인증서, PKI솔루션 등"
025770,한국정보통신,COMMUNICATION,신용카드조회기
291210,한국제7호스팩,FINANCIAL,기업인수합병
