Symbol,Name,Industry,Sector
IVCP,Swiftmerge Acquisition Corp,투자 지주 회사,FINANCIAL
KPLT,Katapult Holdings Inc,소프트웨어,IT
FORL,Four Leaf Acquisition Corp,투자 지주 회사,FINANCIAL
HSPOU,Horizon Space Acquisition I Units,투자 지주 회사,FINANCIAL
PMVP,PMV Pharmaceuticals Inc,생명 공학 및 의학 연구,HEALTH
CMRX,Chimerix Inc,생명 공학 및 의학 연구,HEALTH
FORA,Forian Inc,소프트웨어,IT
ASYS,Amtech Systems Inc,반도체 장비 및 테스트,IT
FANH,Fanhua Inc ADR,복합보험 및 중개인,FINANCIAL
BOCN,Blue Ocean Acquisition Corp,투자 지주 회사,FINANCIAL
SSIC,Silver Spike Investment Corp,기업 금융 서비스,FINANCIAL
WIMI,WiMi Hologram Cloud Inc ADR,소프트웨어,IT
ANTX,AN2 Therapeutics Inc,생명 공학 및 의학 연구,HEALTH
QMMM,QMMM Holdings Ltd,광고 및 마케팅,CS
NSPR,InspireMD Inc,"의료 장비, 물품 및 유통",HEALTH
SLS,Sellas Life Sciences Group Inc,생명 공학 및 의학 연구,HEALTH
VIASP,Via Renewables 8.75 Fixed to Floating Cumulative Redeemable Perpetual Pref Shs,전력 유틸리티,UTILITY
MSSA,Metal Sky Star Acquisition Corp,투자 지주 회사,FINANCIAL
MITA,Coliseum Acquisition Corp,투자 지주 회사,FINANCIAL
XFIN,ExcelFin Acquisition Corp,투자 지주 회사,FINANCIAL
STCN,Steel Connect Inc,IT 서비스 및 컨설팅,IT
UBCP,United Bancorp Inc,은행,FINANCIAL
MARXU,Mars Acquisition Units,투자 지주 회사,FINANCIAL
SHLT,SHL Telemedicine Ltd ADR,의료 시설 및 서비스,HEALTH
BYSI,Beyondspring Inc,생명 공학 및 의학 연구,HEALTH
CNTY,Century Casinos Inc,카지노 및 도박,CD
TECTP,Tectonic Financial 9.00 Fixed to Floating Non-Cumulative Perpetual Pref Shs,투자 관리 및 펀드 운영,FINANCIAL
SLNG,Stabilis Solutions Inc,오일 및 가스 수송 서비스,ENERGY
AIRG,Airgain Inc,통신 및 네트워킹,COMMUNICATION
FSHPU,Flag Ship Acquisition Units,투자 지주 회사,FINANCIAL
TETE,Technology & Telecommunication Acquisition Corp,투자 지주 회사,FINANCIAL
AISP,Airship AI Holdings Inc,IT 서비스 및 컨설팅,IT
SILC,Silicom Ltd,통신 및 네트워킹,COMMUNICATION
ARBK,Argo Blockchain PLC ADR,블록 체인 및 암호화폐,FINANCIAL
TDUP,ThredUp Inc,온라인 서비스,IT
GRDI,Griid Infrastructure Inc,블록 체인 및 암호화폐,FINANCIAL
TIL,Instil Bio Inc,생명 공학 및 의학 연구,HEALTH
SCYX,SCYNEXIS Inc,제약,HEALTH
BLACU,Bellevue Life Sciences Acquisition Units,투자 지주 회사,FINANCIAL
TTOO,T2 Biosystems Inc,첨단 의료 장비 및 기술,HEALTH
IVP,Inspire Veterinary Partners Inc,의료 시설 및 서비스,HEALTH
NDLS,Noodles & Co,레스토랑 및 바,CD
PETS,Petmed Express Inc,의약품 소매,HEALTH
PBHC,Pathfinder Bancorp Inc (MARYLAND),은행,FINANCIAL
BOLD,Boundless Bio Inc,생명 공학 및 의학 연구,HEALTH
VIOT,Viomi Technology Co Ltd ADR,"가전제품, 도구 및 가정 용품",CD
LSBK,Lake Shore Bancorp Inc,은행,FINANCIAL
MGRM,Monogram Technologies Inc,"의료 장비, 물품 및 유통",HEALTH
ATMVU,AlphaVest Acquisition Units,투자 지주 회사,FINANCIAL
DYCQU,DT Cloud Acquisition Units,투자 지주 회사,FINANCIAL
VBFC,Village Bank and Trust Financial Corp,은행,FINANCIAL
DTSQU,DT Cloud Star Acquisition Units,투자 지주 회사,FINANCIAL
ELVA,Electrovaya Inc,전기 부품 및 장비,INDUSTRIAL
ATMCU,AlphaTime Acquisition Units,투자 지주 회사,FINANCIAL
PPIH,Perma-Pipe International Holdings Inc,철 및 강철,MATERIALS
CSLR,Complete Solaria Inc,건설 자재 및 비품,MATERIALS
ICCH,ICC Holdings Inc,손해보험,FINANCIAL
MIST,Milestone Pharmaceuticals Inc,생명 공학 및 의학 연구,HEALTH
FRLA,Fortune Rise Acquisition Corp,투자 지주 회사,FINANCIAL
DIST,Distoken Acquisition Corp,투자 지주 회사,FINANCIAL
GAN,GAN Ltd,소프트웨어,IT
MDXH,MDxHealth SA,생명 공학 및 의학 연구,HEALTH
ELUT,Elutia Inc,제약,HEALTH
NVAC,Northview Acquisition Corp,투자 지주 회사,FINANCIAL
DERM,Journey Medical Corp,제약,HEALTH
PTWO,Pono Capital Two Inc,투자 지주 회사,FINANCIAL
FTAIM,FTAI Aviation Fixed Rate Reset Cum Perp Pfd Series D,기업 금융 서비스,FINANCIAL
CLRB,Cellectar Biosciences Inc,제약,HEALTH
BNR,Burning Rock Biotech Ltd ADR,의료 시설 및 서비스,HEALTH
REFR,Research Frontiers Inc,엔터테인먼트 제작,COMMUNICATION
AFAR,Aura FAT Projects Acquisition Corp,투자 지주 회사,FINANCIAL
KELYB,Kelly Services Inc Class B,고용 서비스,CS
PFIE,Profire Energy Inc,오일 관련 서비스 및 장비,ENERGY
GOODN,GLADSTONE COML Pref Shs,복합부동산 REITs,REAL_ESTATE
GLLI,Globalink Investment Inc,투자 지주 회사,FINANCIAL
GDSTU,Goldenstone Acquisition Units,투자 지주 회사,FINANCIAL
WRAP,Wrap Technologies Inc,통신 및 네트워킹,COMMUNICATION
OAKU,Oak Woods Acquisition Corp,투자 지주 회사,FINANCIAL
BCAB,Bioatla Inc,생명 공학 및 의학 연구,HEALTH
AFMD,Affimed NV,생명 공학 및 의학 연구,HEALTH
KOSS,Koss Corp,가정용 전자 제품,CD
KRON,Kronos Bio Inc,생명 공학 및 의학 연구,HEALTH
VUZI,Vuzix Corp,전자 장비 및 부품,IT
QSG,QuantaSing Group Ltd ADR,기타 교육 서비스 제공,CS
SPRO,Spero Therapeutics Inc,생명 공학 및 의학 연구,HEALTH
USGO,US GoldMining Inc,금,MATERIALS
NVNO,enVVeno Medical Corp,생명 공학 및 의학 연구,HEALTH
SIFY,Sify Technologies Ltd ADR,통합 통신 서비스,COMMUNICATION
PCTTU,PureCycle Technologies Unit,환경 서비스 및 장비,INDUSTRIAL
NB,NioCorp Developments Ltd,특수 채굴 및 금속,MATERIALS
PDEX,Pro-Dex Inc,"의료 장비, 물품 및 유통",HEALTH
ROCL,Roth CH Acquisition V Co,투자 지주 회사,FINANCIAL
INTS,Intensity Therapeutics Inc,생명 공학 및 의학 연구,HEALTH
PRE,Prenetics Global Ltd,생명 공학 및 의학 연구,HEALTH
RFAC,RF Acquisition Corp,투자 지주 회사,FINANCIAL
DGICB,Donegal Group Inc Class B,손해보험,FINANCIAL
ATLCP,Atlanticus Holdings 7.625 Cumulative Perpetual Pref Shs Series B,소비자 대출,FINANCIAL
FTII,Futuretech II Acquisition Corp,투자 지주 회사,FINANCIAL
LIVE,Live Ventures Inc,투자 지주 회사,FINANCIAL
VANI,Vivani Medical Inc,"의료 장비, 물품 및 유통",HEALTH
ALLK,Allakos Inc,생명 공학 및 의학 연구,HEALTH
AIRE,reAlpha Tech Corp,소프트웨어,IT
LVLU,Lulu's Fashion Lounge Holdings Inc,의류 및 액세서리 소매,CD
AONC,American Oncology Network Inc,의료 시설 및 서비스,HEALTH
GNLX,Genelux Corp,생명 공학 및 의학 연구,HEALTH
AUBN,Auburn National Bancorporation Inc,은행,FINANCIAL
ELTK,Eltek Ltd,반도체,IT
HNNA,Hennessy Advisors Inc,투자 관리 및 펀드 운영,FINANCIAL
TORO,Toro Corp,해양 화물 및 물류,INDUSTRIAL
MRNS,Marinus Pharmaceuticals Inc,제약,HEALTH
AFJKU,Aimei Health Technology Units,투자 지주 회사,FINANCIAL
IGTA,Inception Growth Acquisition Ltd,투자 지주 회사,FINANCIAL
OAKUU,Oak Woods Acquisiton Units,투자 지주 회사,FINANCIAL
IROHU,Iron Horse Acquisitions Units,투자 지주 회사,FINANCIAL
EURKU,Eureka Acquisition Units,투자 지주 회사,FINANCIAL
SSBI,Summit State Bank,은행,FINANCIAL
CHCI,Comstock Holding Companies Inc,"부동산 임대, 개발 및 운영",REAL_ESTATE
AIRT,Air T Inc,"배달, 우편, 항공 화물 및 육상 물류",INDUSTRIAL
DTIL,Precision BioSciences Inc,생명 공학 및 의학 연구,HEALTH
OVID,Ovid Therapeutics Inc,생명 공학 및 의학 연구,HEALTH
AQUNU,Aquaron Acquisition Units,투자 지주 회사,FINANCIAL
HAIA,Healthcare AI Acquisition Corp,투자 지주 회사,FINANCIAL
VTNR,Vertex Energy Inc,"오일, 가스 정제 및 마케팅",ENERGY
CSBR,Champions Oncology Inc,생명 공학 및 의학 연구,HEALTH
CELU,Celularity Inc,생명 공학 및 의학 연구,HEALTH
VSTE,Vast Renewables Ltd,전력 유틸리티,UTILITY
CURI,CuriosityStream Inc,온라인 서비스,IT
GBBK,Global Blockchain Acquisition Corp,투자 지주 회사,FINANCIAL
JVSAU,JVSPAC Acquisition Units,투자 지주 회사,FINANCIAL
CLOE,Clover Leaf Capital Corp,투자 지주 회사,FINANCIAL
ENTX,Entera Bio Ltd,생명 공학 및 의학 연구,HEALTH
CCG,Cheche Group Inc,손해보험,FINANCIAL
BOTJ,Bank of the James,은행,FINANCIAL
LOAN,Manhattan Bridge Capital Inc,특수 REITs,REAL_ESTATE
EDRY,EuroDry Ltd,해양 화물 및 물류,INDUSTRIAL
RAIL,FreightCar America Inc,중장비 및 차량,INDUSTRIAL
THTX,Theratechnologies Inc,제약,HEALTH
HTIA,HEALTHCARE Perpetual Pref Shs Series A,특수 REITs,REAL_ESTATE
TRON,Corner Growth Acquisition Corp 2,투자 지주 회사,FINANCIAL
BEAT,Heartbeam Inc,첨단 의료 장비 및 기술,HEALTH
HHS,Harte Hanks Inc,광고 및 마케팅,CS
JUNE,Junee Ltd,주택 건설,INDUSTRIAL
ONDS,Ondas Holdings Inc,통신 및 네트워킹,COMMUNICATION
SIEB,Siebert Financial Corp,투자 은행 및 중개 서비스,FINANCIAL
LANDM,GLADSTONE LD Term Pref Shs,특수 REITs,REAL_ESTATE
ZIONP,Zions Bancorporation DS Representing 1/40th Floating Rate Non Cum Perpetual,은행,FINANCIAL
OXLCN,Oxford Lane Capital 7 125 Prf Shs Series 2029,폐쇄형 펀드,FINANCIAL
LRFC,Logan Ridge Finance Corp,투자 관리 및 펀드 운영,FINANCIAL
SOTK,Sono-Tek Corp,산업용 기계 및 장비,INDUSTRIAL
RGS,Regis Corp,개인 서비스,CS
FOSL,Fossil Group Inc,의류 및 액세서리,CD
WW,WW International Inc,개인 서비스,CS
QUBT,Quantum Computing Inc,소프트웨어,IT
BWEN,Broadwind Inc,재생 가능 에너지 장비 및 서비스,ENERGY
ABAT,American Battery Technology Co,농화학제,MATERIALS
GSIT,GSI Technology Inc,반도체,IT
VOR,Vor Biopharma Inc,생명 공학 및 의학 연구,HEALTH
MTC,MMTEC Inc,소프트웨어,IT
MNOV,MediciNova Inc,생명 공학 및 의학 연구,HEALTH
EGRX,Eagle Pharmaceuticals Inc,제약,HEALTH
FEAM,5E Advanced Materials Inc,특수 채굴 및 금속,MATERIALS
RAY,Raytech Holding Ltd,가정용 전자 제품,CD
SCOR,Comscore Inc,광고 및 마케팅,CS
VIVK,Vivakor Inc,환경 서비스 및 장비,INDUSTRIAL
QOMOU,Qomolangma Acquisition Units,투자 지주 회사,FINANCIAL
CTSO,Cytosorbents Corp,첨단 의료 장비 및 기술,HEALTH
CNTB,Connect Biopharma Holdings Ltd ADR,생명 공학 및 의학 연구,HEALTH
HHGC,HHG Capital Corp,투자 지주 회사,FINANCIAL
NAAS,NaaS Technology Inc ADR,전력 유틸리티,UTILITY
NTRB,Nutriband Inc,"의료 장비, 물품 및 유통",HEALTH
DWSN,Dawson Geophysical Co,오일 관련 서비스 및 장비,ENERGY
ANGH,Anghami Inc,온라인 서비스,IT
BCG,Binah Capital Group Inc,투자 관리 및 펀드 운영,FINANCIAL
CCTS,Cactus Acquisition Corp 1 Ltd,투자 지주 회사,FINANCIAL
WFCF,Where Food Comes From Inc,IT 서비스 및 컨설팅,IT
CAPT,Captivision Inc,상품 화학,MATERIALS
HTIBP,HEALTHCARE Cumulative Redeemable Perpetual Pref Shs Series B,특수 REITs,REAL_ESTATE
FUSB,First US Bancshares Inc,은행,FINANCIAL
FORLU,Four Leaf Acquisition Units,투자 지주 회사,FINANCIAL
IROQ,IF Bancorp Inc,은행,FINANCIAL
AGAE,Allied Gaming & Entertainment Inc,온라인 서비스,IT
NYMTZ,New York Mortgage Trust 7 000 Cumul Redeem Pref Shs Series G,특수 REITs,REAL_ESTATE
LEXX,Lexaria Bioscience Corp,제약,HEALTH
PLBY,Plby Group Inc,의류 및 액세서리 소매,CD
OCFCP,Oceanfirst Finl Depositary Shs Repstg 1 40 Perp Prf Shs,은행,FINANCIAL
GEG,Great Elm Group Inc,투자 관리 및 펀드 운영,FINANCIAL
FDSB,Fifth District Bancorp Inc,소비자 대출,FINANCIAL
STIM,Neuronetics Inc,첨단 의료 장비 및 기술,HEALTH
LEE,Lee Enterprises Inc,소비자 출판,CD
SELF,Global Self Storage Inc,특수 REITs,REAL_ESTATE
MURA,Mural Oncology PLC,생명 공학 및 의학 연구,HEALTH
UCL,Ucloudlink Group Inc ADR,무선 통신 서비스,COMMUNICATION
BNAI,Brand Engagement Network Inc,IT 서비스 및 컨설팅,IT
IDN,Intellicheck Inc,소프트웨어,IT
IPWR,Ideal Power Inc,재생 가능 에너지 장비 및 서비스,ENERGY
BRNS,Barinthus Biotherapeutics PLC ADR,생명 공학 및 의학 연구,HEALTH
OXLCO,Oxford Lane Capital 6 Pref Shs Series 2029,폐쇄형 펀드,FINANCIAL
NBST,Newbury Street Acquisition Corp,투자 지주 회사,FINANCIAL
NCTY,The9 Ltd ADR,블록 체인 및 암호화폐,FINANCIAL
IMMX,Immix Biopharma Inc,제약,HEALTH
RMTI,Rockwell Medical Inc,제약,HEALTH
MNY,MoneyHero Ltd,온라인 서비스,IT
HUIZ,Huize Holding Ltd ADR,복합보험 및 중개인,FINANCIAL
USAU,US Gold Corp,금,MATERIALS
UPLD,Upland Software Inc,소프트웨어,IT
VOXX,VOXX International Corp,가정용 전자 제품,CD
BMR,Beamr Imaging Ltd,소프트웨어,IT
NSTS,NSTS Bancorp Inc,은행,FINANCIAL
EGIO,Edgio Inc,IT 서비스 및 컨설팅,IT
CLST,Catalyst Bancorp Inc,은행,FINANCIAL
FLUX,Flux Power Holdings Inc,전기 부품 및 장비,INDUSTRIAL
HAO,Haoxi Health Technology Ltd,광고 및 마케팅,CS
BRFH,Barfresh Food Group Inc,무알콜 음료,CD
BAFN,Bayfirst Financial Corp,은행,FINANCIAL
ARQQ,Arqit Quantum Inc,소프트웨어,IT
FARM,Farmer Bros Co,식품 가공,CD
LPTH,LightPath Technologies Inc,사무기기,INDUSTRIAL
HYMC,Hycroft Mining Holding Corporation,다각적 채굴,MATERIALS
BLRX,BioLine RX Ltd ADR,생명 공학 및 의학 연구,HEALTH
LNSR,LENSAR Inc,첨단 의료 장비 및 기술,HEALTH
TSBX,Turnstone Biologics Corp,제약,HEALTH
GRTS,Gritstone bio Inc,생명 공학 및 의학 연구,HEALTH
VSEE,Vsee Health Inc,투자 지주 회사,FINANCIAL
MESA,Mesa Air Group Inc,항공사,INDUSTRIAL
CLGN,Collplant Biotechnologies Ltd,생명 공학 및 의학 연구,HEALTH
CLRC,ClimateRock,투자 지주 회사,FINANCIAL
EFSCP,Enterprise Finl Svcs DRC Rep Non Cum Perp Pfd Series A,은행,FINANCIAL
LGCB,Linkage Global Inc,백화점,CD
PLAO,Patria Latin American Opportunity Acquisition Corp,투자 지주 회사,FINANCIAL
UG,United-Guardian Inc,제약,HEALTH
EYEN,Eyenovia Inc,제약,HEALTH
BCOW,1895 Bancorp of Wisconsin Inc,은행,FINANCIAL
BWBBP,Bridgewater Bancshares DS 1 100th Int 5 875 Non Cumu Perpl Prf Shs Series A,은행,FINANCIAL
ANEB,Anebulo Pharmaceuticals Inc,생명 공학 및 의학 연구,HEALTH
DSY,Big Tree Cloud Holdings Ltd,개인 생활 필수 용품,CS
PASG,Passage Bio Inc,생명 공학 및 의학 연구,HEALTH
MODD,Modular Medical Inc,"의료 장비, 물품 및 유통",HEALTH
CRWS,Crown Crafts Inc,가정용 가구,CD
ESLA,Estrella Immunopharma Inc,생명 공학 및 의학 연구,HEALTH
OPXS,Optex Systems Holdings Inc,항공우주 및 방위,INDUSTRIAL
AQU,Aquaron Acquisition Corp,투자 지주 회사,FINANCIAL
PXS,Pyxis Tankers Inc,해양 화물 및 물류,INDUSTRIAL
DCOMP,Dime Community Bancshares Cumulative Perpetual Pref Shs Series A,은행,FINANCIAL
WTMA,Welsbach Technology Metals Acquisition Corp,투자 지주 회사,FINANCIAL
RLYB,Rallybio Corp,생명 공학 및 의학 연구,HEALTH
CMCT,Creative Media & Community Trust Corporation,상업용 REITs,REAL_ESTATE
ATGL,Alpha Technology Group Ltd,IT 서비스 및 컨설팅,IT
RILYP,B Riley Financial DS Representing 1/1000 Cum Pref Series A,투자 은행 및 중개 서비스,FINANCIAL
PET,Wag! Group Co,개인 서비스,CS
CMBM,Cambium Networks Corp,통신 및 네트워킹,COMMUNICATION
PRPH,Prophase Labs Inc,의료 시설 및 서비스,HEALTH
MARX,Mars Acquisition Corp,투자 지주 회사,FINANCIAL
BREZ,Breeze Holdings Acquisition Corp,투자 지주 회사,FINANCIAL
HSON,Hudson Global Inc,고용 서비스,CS
HOOK,HOOKIPA Pharma Inc,제약,HEALTH
SURG,Surgepays Inc,통합 통신 서비스,COMMUNICATION
CPTN,Cepton Inc,전자 장비 및 부품,IT
PPSI,Pioneer Power Solutions Inc,중전기장비,INDUSTRIAL
VSAC,Vision Sensing Acquisition Corp,투자 지주 회사,FINANCIAL
AVTE,Aerovate Therapeutics Inc,생명 공학 및 의학 연구,HEALTH
FTCI,FTC Solar Inc,전기 부품 및 장비,INDUSTRIAL
AOGO,Arogo Capital Acquisition Corp,투자 지주 회사,FINANCIAL
CCNEP,CNB FINL Depositary Shs REP 1 40 Prf Series A,은행,FINANCIAL
WHLRD,Wheeler Real Estate Investment Trust Cumulative Pref Shs Series D,상업용 REITs,REAL_ESTATE
FKWL,Franklin Wireless Corp,통신 및 네트워킹,COMMUNICATION
REE,REE Automotive Ltd,"자동차, 트럭 및 오토바이 부품",INDUSTRIAL
RECT,Rectitude Holdings Ltd,산업용 기계 및 장비,INDUSTRIAL
PXLW,Pixelworks Inc,반도체,IT
PRTS,Carparts.Com Inc,"자동차 차량, 부품 및 서비스 소매",CD
ARKR,Ark Restaurants Corp,레스토랑 및 바,CD
ICMB,Investcorp Credit Management BDC Inc,폐쇄형 펀드,FINANCIAL
TRSG,Tungray Technologies Inc,산업용 기계 및 장비,INDUSTRIAL
FSEA,First Seacoast Bancorp Inc,은행,FINANCIAL
WINV,WinVest Acquisition Corp,투자 지주 회사,FINANCIAL
ELTX,Elicio Therapeutics Inc,생명 공학 및 의학 연구,HEALTH
LVTX,LAVA Therapeutics NV,생명 공학 및 의학 연구,HEALTH
MACA,Moringa Acquisition Corp,영국 투자 신탁,FINANCIAL
ALRN,Aileron Therapeutics Inc,생명 공학 및 의학 연구,HEALTH
RPHM,Reneo Pharmaceuticals Inc,생명 공학 및 의학 연구,HEALTH
COCH,Envoy Medical Inc,첨단 의료 장비 및 기술,HEALTH
ELEV,Elevation Oncology Inc,생명 공학 및 의학 연구,HEALTH
DRCT,Direct Digital Holdings Inc,광고 및 마케팅,CS
PDYN,Palladyne AI Corp,소프트웨어,IT
CALC,CalciMedica Inc,생명 공학 및 의학 연구,HEALTH
SGRP,SPAR Group Inc,광고 및 마케팅,CS
ABLV,Able View Global Inc,기타 전문 소매,CD
CREX,Creative Realities Inc,IT 서비스 및 컨설팅,IT
FGEN,FibroGen Inc,생명 공학 및 의학 연구,HEALTH
MBNKP,Medallion Bank Fixed to Floating Rate Non Cumulative Perpetual Pref Shs Series F,은행,FINANCIAL
NICK,Nicholas Financial Inc,소비자 대출,FINANCIAL
ACAC,Acri Capital Acquisition Corp,투자 지주 회사,FINANCIAL
CPBI,Central Plains Bancshares Inc,은행,FINANCIAL
INTE,Integral Acquisition Corp 1,투자 지주 회사,FINANCIAL
FEXD,Fintech Ecosystem Development Corp,투자 지주 회사,FINANCIAL
BNIX,Bannix Acquisition Corp,투자 지주 회사,FINANCIAL
MATH,Metalpha Technology Holding Ltd,온라인 서비스,IT
CETY,Clean Energy Technologies Inc,천연가스 유틸리티,UTILITY
CTRM,Castor Maritime Inc,해양 화물 및 물류,INDUSTRIAL
RAND,Rand Capital Corp,투자 관리 및 펀드 운영,FINANCIAL
NCSM,NCS Multistage Holdings Inc,오일 관련 서비스 및 장비,ENERGY
KACL,Kairous Acquisition Corp Ltd,투자 지주 회사,FINANCIAL
YOTA,Yotta Acquisition Corp,투자 지주 회사,FINANCIAL
BLAC,Bellevue Life Sciences Acquisition Corp,투자 지주 회사,FINANCIAL
OSS,One Stop Systems Inc,컴퓨터 하드웨어,IT
MCAG,Mountain Crest Acquisition Corp V,투자 지주 회사,FINANCIAL
OPHC,OptimumBank Holdings Inc,은행,FINANCIAL
UONEK,Urban One Inc Class D,방송,COMMUNICATION
CFSB,CFSB Bancorp Inc,은행,FINANCIAL
TCBS,Texas Community Bancshares Inc,은행,FINANCIAL
DUET,DUET Acquisition Corp,투자 지주 회사,FINANCIAL
AWRE,Aware Inc,소프트웨어,IT
BGXX,Bright Green Corp,제약,HEALTH
NXTC,NextCure Inc,생명 공학 및 의학 연구,HEALTH
KTCC,Key Tronic Corp,컴퓨터 하드웨어,IT
LIFW,MSP Recovery Inc,생명 및 건강 보험,FINANCIAL
AKTX,Akari Therapeutics PLC ADR,생명 공학 및 의학 연구,HEALTH
SJ,Scienjoy Holding Corp,소프트웨어,IT
IPW,iPower Inc,온라인 서비스,IT
XGN,Exagen Inc,의료 시설 및 서비스,HEALTH
CENN,Cenntro Inc (The Corporation),자동차 및 트럭 제조,INDUSTRIAL
OCUP,Ocuphire Pharma Inc,제약,HEALTH
FLNT,Fluent Inc,광고 및 마케팅,CS
LINK,Interlink Electronics Inc,반도체,IT
FTHM,Fathom Holdings Inc,부동산 서비스,REAL_ESTATE
QLI,Qilian International Holding Group Ltd,제약,HEALTH
AIMAU,Aimfinity Investment I Units,투자 지주 회사,FINANCIAL
ASPS,Altisource Portfolio Solutions SA,부동산 서비스,REAL_ESTATE
LUCD,Lucid Diagnostics Inc,"의료 장비, 물품 및 유통",HEALTH
NOTV,Inotiv Inc,생명 공학 및 의학 연구,HEALTH
KZR,Kezar Life Sciences Inc,생명 공학 및 의학 연구,HEALTH
OPTX,Syntec Optics Holdings Inc,상품 화학,MATERIALS
DXR,Daxor Corp,폐쇄형 펀드,FINANCIAL
PBBK,PB Bankshares Inc,은행,FINANCIAL
INTG,InterGroup Corp,"호텔, 모텔 및 크루즈 라인",CD
NOVV,Nova Vision Acquisition Corp,투자 지주 회사,FINANCIAL
AREC,American Resources Corp,전기 부품 및 장비,INDUSTRIAL
DRRX,DURECT Corp,생명 공학 및 의학 연구,HEALTH
VTVT,vTv Therapeutics Inc,생명 공학 및 의학 연구,HEALTH
ABIO,ARCA Biopharma Inc,생명 공학 및 의학 연구,HEALTH
TARA,Protara Therapeutics Inc,생명 공학 및 의학 연구,HEALTH
ABVE,Above Food Ingredients Inc,어업 및 농업,MATERIALS
NCAC,Newcourt Acquisition Corp,투자 지주 회사,FINANCIAL
LGVN,Longeveron Inc,생명 공학 및 의학 연구,HEALTH
ALGS,Aligos Therapeutics Inc,생명 공학 및 의학 연구,HEALTH
LTRN,Lantern Pharma Inc,생명 공학 및 의학 연구,HEALTH
SELX,Semilux International Ltd,반도체,IT
XOMAO,XOMA Royalty Depository Shares,생명 공학 및 의학 연구,HEALTH
XOS,Xos Inc,자동차 및 트럭 제조,INDUSTRIAL
SYT,SYLA Technologies Co Ltd ADR,부동산 서비스,REAL_ESTATE
OCX,OncoCyte Corp,생명 공학 및 의학 연구,HEALTH
